Date,Hour,Load
7/29/2008,11,8655.75
7/29/2008,12,9790.83
7/29/2008,13,10737.83
7/29/2008,14,11524.75
7/29/2008,15,11806.75
7/29/2008,16,12563.67
7/29/2008,17,12838.83
7/29/2008,18,13167.33
7/29/2008,19,13132.33
7/29/2008,20,12574.83
7/29/2008,21,12104.83
7/29/2008,22,11580.92
7/29/2008,23,10151.67
7/29/2008,24,8663.5
7/30/2008,1,7511.42
7/30/2008,2,6769
7/30/2008,3,6235.5
7/30/2008,4,5850.42
7/30/2008,5,5627.58
7/30/2008,6,5890.58
7/30/2008,7,6457.42
7/30/2008,8,6749.17
7/30/2008,9,7102
7/30/2008,10,7874.08
7/30/2008,11,8602.33
7/30/2008,12,9899.58
7/30/2008,13,10975.83
7/30/2008,14,11945.5
7/30/2008,15,12614
7/30/2008,16,12743.08
7/30/2008,17,12332.25
7/30/2008,18,12776.42
7/30/2008,19,12625.33
7/30/2008,20,11904.83
7/30/2008,21,11363.08
7/30/2008,22,10824.08
7/30/2008,23,9545.67
7/30/2008,24,8158.25
7/31/2008,1,7094.75
7/31/2008,2,6371.83
7/31/2008,3,5866.67
7/31/2008,4,5560.25
7/31/2008,5,5407.42
7/31/2008,6,5670.33
7/31/2008,7,6253.08
7/31/2008,8,6568.08
7/31/2008,9,7065.17
7/31/2008,10,7978.42
7/31/2008,11,9225.58
7/31/2008,12,10555.17
7/31/2008,13,11625
7/31/2008,14,12513.25
7/31/2008,15,13031.67
7/31/2008,16,12273
7/31/2008,17,10596.67
7/31/2008,18,10083.33
7/31/2008,19,9942.5
7/31/2008,20,9523.75
7/31/2008,21,9396.75
7/31/2008,22,9279.25
7/31/2008,23,8316
7/31/2008,24,7175.08
8/1/2008,1,6220.75
8/1/2008,2,5654.25
8/1/2008,3,5242.75
8/1/2008,4,4993.33
8/1/2008,5,4914.92
8/1/2008,6,5230
8/1/2008,7,5862.42
8/1/2008,8,6276.75
8/1/2008,9,6825.42
8/1/2008,10,7620.75
8/1/2008,11,8644.5
8/1/2008,12,9702.33
8/1/2008,13,10651.58
8/1/2008,14,11405.08
8/1/2008,15,12030.25
8/1/2008,16,12417.83
8/1/2008,17,12738
8/1/2008,18,12847.92
8/1/2008,19,12519
8/1/2008,20,11677.75
8/1/2008,21,10894.42
8/1/2008,22,10401.5
8/1/2008,23,9237.67
8/1/2008,24,7967.75
8/2/2008,1,6892.42
8/2/2008,2,6079.92
8/2/2008,3,5560
8/2/2008,4,5136.75
8/2/2008,5,4938.25
8/2/2008,6,4923.58
8/2/2008,7,4970.75
8/2/2008,8,5431.58
8/2/2008,9,6599.83
8/2/2008,10,7983
8/2/2008,11,9190.08
8/2/2008,12,10390.08
8/2/2008,13,11502.67
8/2/2008,14,12181.67
8/2/2008,15,12612
8/2/2008,16,12091.75
8/2/2008,17,12350.92
8/2/2008,18,12467.67
8/2/2008,19,12051.42
8/2/2008,20,11263.08
8/2/2008,21,10583.58
8/2/2008,22,10101.67
8/2/2008,23,9013.25
8/2/2008,24,7859.08
8/3/2008,1,6858.33
8/3/2008,2,6062.25
8/3/2008,3,5603.92
8/3/2008,4,5225.33
8/3/2008,5,4937.08
8/3/2008,6,4831
8/3/2008,7,4730.67
8/3/2008,8,5267.42
8/3/2008,9,6534
8/3/2008,10,7696
8/3/2008,11,8623.5
8/3/2008,12,9517.08
8/3/2008,13,10418.08
8/3/2008,14,11262.17
8/3/2008,15,11810.83
8/3/2008,16,12371.17
8/3/2008,17,12720.67
8/3/2008,18,12798.42
8/3/2008,19,12457.42
8/3/2008,20,11604.33
8/3/2008,21,10797.83
8/3/2008,22,10087.83
8/3/2008,23,8612.92
8/3/2008,24,7086.58
8/4/2008,1,5915.67
8/4/2008,2,5203.5
8/4/2008,3,4799.08
8/4/2008,4,4518.58
8/4/2008,5,4477.67
8/4/2008,6,4746.75
8/4/2008,7,5301
8/4/2008,8,5522.83
8/4/2008,9,5851.58
8/4/2008,10,6677.33
8/4/2008,11,7807.42
8/4/2008,12,9176.08
8/4/2008,13,10398.08
8/4/2008,14,11407.33
8/4/2008,15,12087.5
8/4/2008,16,12606.25
8/4/2008,17,13100.58
8/4/2008,18,13432.75
8/4/2008,19,13383.5
8/4/2008,20,12618.75
8/4/2008,21,12000.5
8/4/2008,22,11180.17
8/4/2008,23,9577.33
8/4/2008,24,7966.83
8/5/2008,1,6759.67
8/5/2008,2,5998.33
8/5/2008,3,5494.33
8/5/2008,4,5178.58
8/5/2008,5,5061.83
8/5/2008,6,5378
8/5/2008,7,5968.83
8/5/2008,8,6260
8/5/2008,9,6574.5
8/5/2008,10,7251.17
8/5/2008,11,8118.17
8/5/2008,12,9285
8/5/2008,13,10397.58
8/5/2008,14,11294.42
8/5/2008,15,12014.17
8/5/2008,16,12654.92
8/5/2008,17,13148.5
8/5/2008,18,13235.92
8/5/2008,19,12905.08
8/5/2008,20,12283.33
8/5/2008,21,11914.75
8/5/2008,22,11302.25
8/5/2008,23,9852.58
8/5/2008,24,8387
8/6/2008,1,7275.5
8/6/2008,2,6501.5
8/6/2008,3,5934.67
8/6/2008,4,5542.75
8/6/2008,5,5363.17
8/6/2008,6,5577.33
8/6/2008,7,6117.58
8/6/2008,8,6433.33
8/6/2008,9,6817.92
8/6/2008,10,7740.25
8/6/2008,11,9016.67
8/6/2008,12,10327.08
8/6/2008,13,11382.42
8/6/2008,14,12152.75
8/6/2008,15,12506.92
8/6/2008,16,12726.75
8/6/2008,17,13292.75
8/6/2008,18,13650
8/6/2008,19,13566.5
8/6/2008,20,12670.33
8/6/2008,21,12142.75
8/6/2008,22,11502.25
8/6/2008,23,10112.08
8/6/2008,24,8590.67
8/7/2008,1,7392
8/7/2008,2,6562.17
8/7/2008,3,6059.08
8/7/2008,4,5770.33
8/7/2008,5,5618.92
8/7/2008,6,5813.25
8/7/2008,7,6320.17
8/7/2008,8,6486.83
8/7/2008,9,6643.08
8/7/2008,10,6938.83
8/7/2008,11,7288.17
8/7/2008,12,8006.17
8/7/2008,13,9538.5
8/7/2008,14,10704.25
8/7/2008,15,11097.75
8/7/2008,16,11237.5
8/7/2008,17,11921.58
8/7/2008,18,12152.25
8/7/2008,19,11814.25
8/7/2008,20,11142.75
8/7/2008,21,10864.5
8/7/2008,22,10330.58
8/7/2008,23,9098.75
8/7/2008,24,7855.25
8/8/2008,1,6829.5
8/8/2008,2,6156.5
8/8/2008,3,5638.67
8/8/2008,4,5261.25
8/8/2008,5,5111.17
8/8/2008,6,5318.92
8/8/2008,7,5852.42
8/8/2008,8,6118.92
8/8/2008,9,6478.75
8/8/2008,10,7044.5
8/8/2008,11,7902.08
8/8/2008,12,8850.67
8/8/2008,13,9586.92
8/8/2008,14,10219.17
8/8/2008,15,10603.58
8/8/2008,16,10989.5
8/8/2008,17,11256
8/8/2008,18,11425.33
8/8/2008,19,11162.92
8/8/2008,20,10175.67
8/8/2008,21,9333.17
8/8/2008,22,8681.25
8/8/2008,23,7578.92
8/8/2008,24,6452.33
8/9/2008,1,5459.75
8/9/2008,2,4811.58
8/9/2008,3,4387.08
8/9/2008,4,4137.42
8/9/2008,5,4016.92
8/9/2008,6,4055.67
8/9/2008,7,4143.83
8/9/2008,8,4455.08
8/9/2008,9,5217.42
8/9/2008,10,6070.08
8/9/2008,11,6965.75
8/9/2008,12,7861.33
8/9/2008,13,8622.42
8/9/2008,14,9202.67
8/9/2008,15,9963
8/9/2008,16,10507
8/9/2008,17,10924.75
8/9/2008,18,10950.75
8/9/2008,19,10561.25
8/9/2008,20,9661
8/9/2008,21,9136.58
8/9/2008,22,8621.08
8/9/2008,23,7646.25
8/9/2008,24,6648.25
8/10/2008,1,5667.58
8/10/2008,2,5003.92
8/10/2008,3,4596.08
8/10/2008,4,4339.17
8/10/2008,5,4161.25
8/10/2008,6,4140.5
8/10/2008,7,4205.5
8/10/2008,8,4666.5
8/10/2008,9,5512.67
8/10/2008,10,5920.58
8/10/2008,11,5965.08
8/10/2008,12,6238.92
8/10/2008,13,6545.5
8/10/2008,14,6928.17
8/10/2008,15,7791.5
8/10/2008,16,8912.58
8/10/2008,17,9793.5
8/10/2008,18,10206.17
8/10/2008,19,9639.58
8/10/2008,20,8918.75
8/10/2008,21,8662.42
8/10/2008,22,8218.58
8/10/2008,23,7199.67
8/10/2008,24,6057.42
8/11/2008,1,5160.17
8/11/2008,2,4638.17
8/11/2008,3,4315.83
8/11/2008,4,4144.67
8/11/2008,5,4175.17
8/11/2008,6,4637.92
8/11/2008,7,5264.17
8/11/2008,8,5373.25
8/11/2008,9,5613.92
8/11/2008,10,6104.42
8/11/2008,11,6737.33
8/11/2008,12,7423.25
8/11/2008,13,7991.58
8/11/2008,14,8529.42
8/11/2008,15,9007.08
8/11/2008,16,9531.33
8/11/2008,17,10018.17
8/11/2008,18,10370.25
8/11/2008,19,10254.83
8/11/2008,20,9372.83
8/11/2008,21,8909.83
8/11/2008,22,8312.17
8/11/2008,23,7027.25
8/11/2008,24,5725.75
8/12/2008,1,4771.17
8/12/2008,2,4213.67
8/12/2008,3,3906.58
8/12/2008,4,3750.92
8/12/2008,5,3759.17
8/12/2008,6,4208.58
8/12/2008,7,4729.17
8/12/2008,8,4810.92
8/12/2008,9,4870
8/12/2008,10,5115
8/12/2008,11,5595.08
8/12/2008,12,6201
8/12/2008,13,6896.67
8/12/2008,14,7710.33
8/12/2008,15,8460.83
8/12/2008,16,8992.92
8/12/2008,17,9600.17
8/12/2008,18,9984.5
8/12/2008,19,9888.92
8/12/2008,20,9209.17
8/12/2008,21,9089.92
8/12/2008,22,8508.58
8/12/2008,23,7283.08
8/12/2008,24,6097.42
8/13/2008,1,5202.25
8/13/2008,2,4676
8/13/2008,3,4374.58
8/13/2008,4,4222.42
8/13/2008,5,4242.5
8/13/2008,6,4688.33
8/13/2008,7,5435.25
8/13/2008,8,5572.42
8/13/2008,9,5512
8/13/2008,10,5508.17
8/13/2008,11,5580.83
8/13/2008,12,5727.58
8/13/2008,13,5831.83
8/13/2008,14,5919.67
8/13/2008,15,5928.67
8/13/2008,16,5928.42
8/13/2008,17,6098.33
8/13/2008,18,6482.33
8/13/2008,19,6754.5
8/13/2008,20,6720
8/13/2008,21,6949.25
8/13/2008,22,6898.67
8/13/2008,23,6112.58
8/13/2008,24,5124.42
8/14/2008,1,4413.08
8/14/2008,2,3994.58
8/14/2008,3,3783.25
8/14/2008,4,3689.17
8/14/2008,5,3732.67
8/14/2008,6,4179
8/14/2008,7,4803.5
8/14/2008,8,4917.92
8/14/2008,9,4898
8/14/2008,10,5140.83
8/14/2008,11,5582.33
8/14/2008,12,6092.08
8/14/2008,13,6692.75
8/14/2008,14,7311.33
8/14/2008,15,7716.42
8/14/2008,16,8011.33
8/14/2008,17,8622.92
8/14/2008,18,8951.5
8/14/2008,19,8879.58
8/14/2008,20,8484.83
8/14/2008,21,8491.08
8/14/2008,22,8119.25
8/14/2008,23,7035.83
8/14/2008,24,5873
8/15/2008,1,4974.33
8/15/2008,2,4447.42
8/15/2008,3,4117.25
8/15/2008,4,3947
8/15/2008,5,3941.17
8/15/2008,6,4364.33
8/15/2008,7,5010.58
8/15/2008,8,5189.5
8/15/2008,9,5297.25
8/15/2008,10,5851.58
8/15/2008,11,6732.92
8/15/2008,12,7824.25
8/15/2008,13,8797.42
8/15/2008,14,9367
8/15/2008,15,9304.08
8/15/2008,16,9076.33
8/15/2008,17,8344.25
8/15/2008,18,8104
8/15/2008,19,7769
8/15/2008,20,7348.42
8/15/2008,21,7445.33
8/15/2008,22,7220.33
8/15/2008,23,6604.83
8/15/2008,24,5775.33
8/16/2008,1,4979.33
8/16/2008,2,4452.33
8/16/2008,3,4170.75
8/16/2008,4,3981.67
8/16/2008,5,3894.67
8/16/2008,6,3983.08
8/16/2008,7,4126.17
8/16/2008,8,4451.5
8/16/2008,9,5251.92
8/16/2008,10,6112.25
8/16/2008,11,6948.5
8/16/2008,12,7865
8/16/2008,13,8511.25
8/16/2008,14,9091.33
8/16/2008,15,9586.5
8/16/2008,16,9964.75
8/16/2008,17,10174.58
8/16/2008,18,10222.33
8/16/2008,19,9791.67
8/16/2008,20,8968.08
8/16/2008,21,8603.75
8/16/2008,22,8055.58
8/16/2008,23,7147.67
8/16/2008,24,6211.17
8/17/2008,1,5317.67
8/17/2008,2,4682.42
8/17/2008,3,4343.17
8/17/2008,4,4098
8/17/2008,5,3960.92
8/17/2008,6,3943.75
8/17/2008,7,4042.08
8/17/2008,8,4471.5
8/17/2008,9,5417.67
8/17/2008,10,6270.75
8/17/2008,11,7010.5
8/17/2008,12,7472
8/17/2008,13,7694.25
8/17/2008,14,8138.25
8/17/2008,15,8789.42
8/17/2008,16,9275.67
8/17/2008,17,9382.5
8/17/2008,18,9382.83
8/17/2008,19,9142
8/17/2008,20,8723.42
8/17/2008,21,8763.33
8/17/2008,22,8214.42
8/17/2008,23,7098.08
8/17/2008,24,5906.75
8/18/2008,1,5023.92
8/18/2008,2,4491.17
8/18/2008,3,4193.08
8/18/2008,4,4064.5
8/18/2008,5,4059.42
8/18/2008,6,4498.08
8/18/2008,7,5106.83
8/18/2008,8,5198.67
8/18/2008,9,5395.42
8/18/2008,10,5957.5
8/18/2008,11,6779.75
8/18/2008,12,7754.33
8/18/2008,13,8621.17
8/18/2008,14,9397.33
8/18/2008,15,10025.58
8/18/2008,16,10569.17
8/18/2008,17,11039.25
8/18/2008,18,11279.83
8/18/2008,19,11156.25
8/18/2008,20,10386.83
8/18/2008,21,10008.58
8/18/2008,22,9234.17
8/18/2008,23,7883.67
8/18/2008,24,6552.25
8/19/2008,1,5542.83
8/19/2008,2,4917.17
8/19/2008,3,4538
8/19/2008,4,4299.92
8/19/2008,5,4244.92
8/19/2008,6,4695.75
8/19/2008,7,5399.08
8/19/2008,8,5419
8/19/2008,9,5627.08
8/19/2008,10,6267.58
8/19/2008,11,7325.75
8/19/2008,12,8532.17
8/19/2008,13,9548.42
8/19/2008,14,10279.42
8/19/2008,15,10684
8/19/2008,16,11262.83
8/19/2008,17,11689
8/19/2008,18,12006.08
8/19/2008,19,11853.08
8/19/2008,20,11084.08
8/19/2008,21,10740.5
8/19/2008,22,9851.08
8/19/2008,23,8371.58
8/19/2008,24,6927.92
8/20/2008,1,5881.75
8/20/2008,2,5226.25
8/20/2008,3,4796.92
8/20/2008,4,4544.83
8/20/2008,5,4451.58
8/20/2008,6,4880
8/20/2008,7,5589.33
8/20/2008,8,5664.5
8/20/2008,9,5836.83
8/20/2008,10,6429.75
8/20/2008,11,7297.08
8/20/2008,12,8332.58
8/20/2008,13,9394.58
8/20/2008,14,10318.08
8/20/2008,15,10918.92
8/20/2008,16,11394.92
8/20/2008,17,11853.33
8/20/2008,18,12004.75
8/20/2008,19,11671.17
8/20/2008,20,10894.67
8/20/2008,21,10652.83
8/20/2008,22,9936.58
8/20/2008,23,8677.67
8/20/2008,24,7329.92
8/21/2008,1,6325.25
8/21/2008,2,5668.33
8/21/2008,3,5212.08
8/21/2008,4,4921.92
8/21/2008,5,4814.83
8/21/2008,6,5238
8/21/2008,7,5941.75
8/21/2008,8,6011.83
8/21/2008,9,5992.42
8/21/2008,10,6348.5
8/21/2008,11,6989.08
8/21/2008,12,7863.25
8/21/2008,13,8751.25
8/21/2008,14,9418.33
8/21/2008,15,9994.83
8/21/2008,16,10515.67
8/21/2008,17,10930.42
8/21/2008,18,11030.92
8/21/2008,19,10561.67
8/21/2008,20,9888.75
8/21/2008,21,9725
8/21/2008,22,9086.5
8/21/2008,23,7727
8/21/2008,24,6318
8/22/2008,1,5294.42
8/22/2008,2,4655.67
8/22/2008,3,4279.5
8/22/2008,4,4044.33
8/22/2008,5,4009.33
8/22/2008,6,4434.92
8/22/2008,7,5068.33
8/22/2008,8,5218.92
8/22/2008,9,5352.92
8/22/2008,10,5780.67
8/22/2008,11,6452.92
8/22/2008,12,7122.92
8/22/2008,13,7815
8/22/2008,14,8538.42
8/22/2008,15,9138.83
8/22/2008,16,9532.92
8/22/2008,17,10002.75
8/22/2008,18,10417.42
8/22/2008,19,10059.67
8/22/2008,20,9299.33
8/22/2008,21,9120
8/22/2008,22,8671
8/22/2008,23,7770.67
8/22/2008,24,6735.25
8/23/2008,1,5804.67
8/23/2008,2,5123.58
8/23/2008,3,4691.92
8/23/2008,4,4410.67
8/23/2008,5,4277.83
8/23/2008,6,4314.75
8/23/2008,7,4399.58
8/23/2008,8,4788.08
8/23/2008,9,5719
8/23/2008,10,6701.5
8/23/2008,11,7640.42
8/23/2008,12,8428
8/23/2008,13,9114.92
8/23/2008,14,9700.5
8/23/2008,15,10119.42
8/23/2008,16,10628.92
8/23/2008,17,11032.67
8/23/2008,18,11061.42
8/23/2008,19,10498.17
8/23/2008,20,9756.5
8/23/2008,21,9630.58
8/23/2008,22,9119.83
8/23/2008,23,8199.42
8/23/2008,24,7125.75
8/24/2008,1,6148.92
8/24/2008,2,5402.67
8/24/2008,3,4899.17
8/24/2008,4,4574.58
8/24/2008,5,4363.25
8/24/2008,6,4284.92
8/24/2008,7,4318.58
8/24/2008,8,4739.25
8/24/2008,9,5916.42
8/24/2008,10,7114.58
8/24/2008,11,7980.92
8/24/2008,12,8819.67
8/24/2008,13,9651
8/24/2008,14,10424.25
8/24/2008,15,10921.42
8/24/2008,16,11359.33
8/24/2008,17,11651
8/24/2008,18,11774.42
8/24/2008,19,11426.58
8/24/2008,20,10730
8/24/2008,21,10602.33
8/24/2008,22,9622.33
8/24/2008,23,8124.25
8/24/2008,24,6665.67
8/25/2008,1,5680.83
8/25/2008,2,5099.75
8/25/2008,3,4743.17
8/25/2008,4,4539.75
8/25/2008,5,4515.5
8/25/2008,6,4968.75
8/25/2008,7,5959.58
8/25/2008,8,5810.92
8/25/2008,9,5847.92
8/25/2008,10,6362.33
8/25/2008,11,7423.33
8/25/2008,12,8609.58
8/25/2008,13,9379.33
8/25/2008,14,9516.58
8/25/2008,15,9512.92
8/25/2008,16,9703.83
8/25/2008,17,10007.08
8/25/2008,18,10140.83
8/25/2008,19,10140.67
8/25/2008,20,9931
8/25/2008,21,10017.92
8/25/2008,22,9242
8/25/2008,23,7925.42
8/25/2008,24,6648.08
8/26/2008,1,5708.25
8/26/2008,2,5190.83
8/26/2008,3,4893.67
8/26/2008,4,4711.83
8/26/2008,5,4722.5
8/26/2008,6,5308.92
8/26/2008,7,6383.08
8/26/2008,8,6293
8/26/2008,9,5995.83
8/26/2008,10,6162.58
8/26/2008,11,6673.5
8/26/2008,12,7155.67
8/26/2008,13,7554
8/26/2008,14,7670.92
8/26/2008,15,7556.83
8/26/2008,16,7432.83
8/26/2008,17,7618.42
8/26/2008,18,7960.92
8/26/2008,19,8216.25
8/26/2008,20,8382.33
8/26/2008,21,8534.08
8/26/2008,22,7976.75
8/26/2008,23,6950.08
8/26/2008,24,5878
8/27/2008,1,5115.83
8/27/2008,2,4653.33
8/27/2008,3,4336.75
8/27/2008,4,3867.42
8/27/2008,5,3786.58
8/27/2008,6,4424.33
8/27/2008,7,5674.08
8/27/2008,8,5646.42
8/27/2008,9,5264.92
8/27/2008,10,5207.58
8/27/2008,11,5271.08
8/27/2008,12,5274.42
8/27/2008,13,5464.08
8/27/2008,14,5714.75
8/27/2008,15,5980.75
8/27/2008,16,6394.67
8/27/2008,17,7094.08
8/27/2008,18,7844.83
8/27/2008,19,8270.33
8/27/2008,20,8474.42
8/27/2008,21,8745.08
8/27/2008,22,8217.08
8/27/2008,23,7222.58
8/27/2008,24,6222.58
8/28/2008,1,5518.33
8/28/2008,2,5126.33
8/28/2008,3,4942.83
8/28/2008,4,4719.25
8/28/2008,5,4723.58
8/28/2008,6,5283.08
8/28/2008,7,6423.83
8/28/2008,8,6385.83
8/28/2008,9,6201.58
8/28/2008,10,6339.83
8/28/2008,11,6892.08
8/28/2008,12,7809.33
8/28/2008,13,8745.42
8/28/2008,14,9339.75
8/28/2008,15,9961.33
8/28/2008,16,10374.67
8/28/2008,17,10623.92
8/28/2008,18,10866.58
8/28/2008,19,10751.5
8/28/2008,20,10359
8/28/2008,21,10335.58
8/28/2008,22,9466.92
8/28/2008,23,8163.5
8/28/2008,24,6910.83
8/29/2008,1,5917.83
8/29/2008,2,5258.42
8/29/2008,3,4909.17
8/29/2008,4,4692.17
8/29/2008,5,4717
8/29/2008,6,5274
8/29/2008,7,6405
8/29/2008,8,6394.92
8/29/2008,9,6215.83
8/29/2008,10,6440.58
8/29/2008,11,6938.33
8/29/2008,12,7782.17
8/29/2008,13,8602.08
8/29/2008,14,9386.42
8/29/2008,15,10040.08
8/29/2008,16,10620.67
8/29/2008,17,10945.58
8/29/2008,18,10987.58
8/29/2008,19,10476.83
8/29/2008,20,9895.92
8/29/2008,21,9731.83
8/29/2008,22,9008
8/29/2008,23,8047.17
8/29/2008,24,7016.92
8/30/2008,1,6104.83
8/30/2008,2,5468.17
8/30/2008,3,5059.58
8/30/2008,4,4747.08
8/30/2008,5,4600.25
8/30/2008,6,4618.67
8/30/2008,7,4715.08
8/30/2008,8,5022.67
8/30/2008,9,5931.67
8/30/2008,10,7025.5
8/30/2008,11,8117.08
8/30/2008,12,9197.17
8/30/2008,13,10140.33
8/30/2008,14,10906
8/30/2008,15,11558.58
8/30/2008,16,11869.33
8/30/2008,17,11780.83
8/30/2008,18,11320.33
8/30/2008,19,10552.08
8/30/2008,20,9683.75
8/30/2008,21,9304.92
8/30/2008,22,8562.33
8/30/2008,23,7697.67
8/30/2008,24,6723.5
8/31/2008,1,5876.42
8/31/2008,2,5305.08
8/31/2008,3,4916.42
8/31/2008,4,4622.42
8/31/2008,5,4431.92
8/31/2008,6,4411.83
8/31/2008,7,4476.75
8/31/2008,8,4906.58
8/31/2008,9,5984.25
8/31/2008,10,7096.17
8/31/2008,11,8135.08
8/31/2008,12,9194.67
8/31/2008,13,10097.5
8/31/2008,14,10789.42
8/31/2008,15,11131.17
8/31/2008,16,10464.42
8/31/2008,17,9857.25
8/31/2008,18,9746.67
8/31/2008,19,9315.42
8/31/2008,20,8842.58
8/31/2008,21,8806.92
8/31/2008,22,8214.08
8/31/2008,23,7299.25
8/31/2008,24,6305.08
9/1/2008,1,5416.75
9/1/2008,2,4829.42
9/1/2008,3,4453.5
9/1/2008,4,4225.58
9/1/2008,5,4129.42
9/1/2008,6,4157.5
9/1/2008,7,4232.17
9/1/2008,8,4427
9/1/2008,9,5264.08
9/1/2008,10,6391.67
9/1/2008,11,7485.67
9/1/2008,12,8348.67
9/1/2008,13,8982.42
9/1/2008,14,9506.75
9/1/2008,15,10008.33
9/1/2008,16,10492.58
9/1/2008,17,10798.75
9/1/2008,18,10897.42
9/1/2008,19,10419.25
9/1/2008,20,9693.17
9/1/2008,21,9621.75
9/1/2008,22,8481.08
9/1/2008,23,7032.75
9/1/2008,24,5680.5
9/2/2008,1,4752.83
9/2/2008,2,4269.5
9/2/2008,3,3993.25
9/2/2008,4,3828
9/2/2008,5,3878.92
9/2/2008,6,4500.25
9/2/2008,7,5436
9/2/2008,8,5283.5
9/2/2008,9,5161.17
9/2/2008,10,5441.67
9/2/2008,11,5954.75
9/2/2008,12,6725.58
9/2/2008,13,7541.92
9/2/2008,14,8365.58
9/2/2008,15,9096.92
9/2/2008,16,9758.5
9/2/2008,17,10317.08
9/2/2008,18,10705.25
9/2/2008,19,10398.83
9/2/2008,20,9637.58
9/2/2008,21,9498.17
9/2/2008,22,8412.42
9/2/2008,23,6996.5
9/2/2008,24,5632
9/3/2008,1,4740.83
9/3/2008,2,4278.5
9/3/2008,3,3987.92
9/3/2008,4,3878.25
9/3/2008,5,3874.25
9/3/2008,6,4473.17
9/3/2008,7,5484.17
9/3/2008,8,5343.5
9/3/2008,9,5202.17
9/3/2008,10,5486.5
9/3/2008,11,6131.42
9/3/2008,12,7014.75
9/3/2008,13,7959.92
9/3/2008,14,8931.5
9/3/2008,15,9794.58
9/3/2008,16,10585.08
9/3/2008,17,11160.25
9/3/2008,18,11445.67
9/3/2008,19,11191.25
9/3/2008,20,10363.75
9/3/2008,21,10128.83
9/3/2008,22,9009.67
9/3/2008,23,7564.92
9/3/2008,24,6223.33
9/4/2008,1,5223.5
9/4/2008,2,4616
9/4/2008,3,4261.33
9/4/2008,4,4053.17
9/4/2008,5,4077.17
9/4/2008,6,4637.25
9/4/2008,7,5633.5
9/4/2008,8,5513.67
9/4/2008,9,5450.25
9/4/2008,10,5842.58
9/4/2008,11,6571.5
9/4/2008,12,7561.83
9/4/2008,13,8614.25
9/4/2008,14,9539.25
9/4/2008,15,10358.92
9/4/2008,16,11082.83
9/4/2008,17,11567.58
9/4/2008,18,11772.75
9/4/2008,19,11448.92
9/4/2008,20,10707.92
9/4/2008,21,10475.33
9/4/2008,22,9334.92
9/4/2008,23,7910.92
9/4/2008,24,6521.42
9/5/2008,1,5424.75
9/5/2008,2,4777
9/5/2008,3,4352.08
9/5/2008,4,4118.92
9/5/2008,5,4113.25
9/5/2008,6,4600.92
9/5/2008,7,5564.83
9/5/2008,8,5504.92
9/5/2008,9,5447.25
9/5/2008,10,5844.42
9/5/2008,11,6466
9/5/2008,12,7221.5
9/5/2008,13,7723.17
9/5/2008,14,7571.75
9/5/2008,15,7394.67
9/5/2008,16,7415.42
9/5/2008,17,7624.83
9/5/2008,18,7952.5
9/5/2008,19,8104.25
9/5/2008,20,8130.17
9/5/2008,21,8174.42
9/5/2008,22,7724.75
9/5/2008,23,7110.75
9/5/2008,24,6325.33
9/6/2008,1,5643.42
9/6/2008,2,5166
9/6/2008,3,4934.08
9/6/2008,4,4847.75
9/6/2008,5,4875.42
9/6/2008,6,5033.5
9/6/2008,7,5235.42
9/6/2008,8,5655
9/6/2008,9,6277.17
9/6/2008,10,6984.33
9/6/2008,11,7414.08
9/6/2008,12,7503.83
9/6/2008,13,7470.33
9/6/2008,14,7724.25
9/6/2008,15,8304.08
9/6/2008,16,9419.08
9/6/2008,17,10183.75
9/6/2008,18,10494.08
9/6/2008,19,10195.92
9/6/2008,20,9432.75
9/6/2008,21,9182.58
9/6/2008,22,8432.75
9/6/2008,23,7632.42
9/6/2008,24,6658.92
9/7/2008,1,5688
9/7/2008,2,5064.75
9/7/2008,3,4635.67
9/7/2008,4,4357.5
9/7/2008,5,4217.75
9/7/2008,6,4175.17
9/7/2008,7,4324.83
9/7/2008,8,4772.75
9/7/2008,9,5918.92
9/7/2008,10,6797.08
9/7/2008,11,7596.92
9/7/2008,12,8471.42
9/7/2008,13,9417.42
9/7/2008,14,10352.58
9/7/2008,15,11108.75
9/7/2008,16,11618.17
9/7/2008,17,11891.75
9/7/2008,18,11841.67
9/7/2008,19,11331.08
9/7/2008,20,10679.5
9/7/2008,21,10452.5
9/7/2008,22,9236.33
9/7/2008,23,7789.42
9/7/2008,24,6401.42
9/8/2008,1,5376.42
9/8/2008,2,4780.58
9/8/2008,3,4432.08
9/8/2008,4,4214.83
9/8/2008,5,4231.83
9/8/2008,6,4806
9/8/2008,7,5753
9/8/2008,8,5648.67
9/8/2008,9,5694.58
9/8/2008,10,6239.17
9/8/2008,11,7192.42
9/8/2008,12,8271.5
9/8/2008,13,9319.83
9/8/2008,14,10166.83
9/8/2008,15,10794.42
9/8/2008,16,11276.67
9/8/2008,17,11583.58
9/8/2008,18,11826.75
9/8/2008,19,11471.58
9/8/2008,20,10897.5
9/8/2008,21,10748
9/8/2008,22,9554.42
9/8/2008,23,8060
9/8/2008,24,6709
9/9/2008,1,5704.5
9/9/2008,2,5071.92
9/9/2008,3,4682.25
9/9/2008,4,4468.83
9/9/2008,5,4484.42
9/9/2008,6,5040.92
9/9/2008,7,6132.83
9/9/2008,8,6066.92
9/9/2008,9,5832.17
9/9/2008,10,6045.58
9/9/2008,11,6629.25
9/9/2008,12,7326
9/9/2008,13,7959.67
