Trend,Date,Hour,Load
4026,6/17/2005,19,6959
4027,6/17/2005,20,6353
4028,6/17/2005,21,5702
4029,6/17/2005,22,5567
4030,6/17/2005,23,4968
4031,6/17/2005,24,4202
4032,6/18/2005,1,3486
4033,6/18/2005,2,3070
4034,6/18/2005,3,2839
4035,6/18/2005,4,2690
4036,6/18/2005,5,2646
4037,6/18/2005,6,2709
4038,6/18/2005,7,2789
4039,6/18/2005,8,3099
4040,6/18/2005,9,3592
4041,6/18/2005,10,3989
4042,6/18/2005,11,4377
4043,6/18/2005,12,4852
4044,6/18/2005,13,5408
4045,6/18/2005,14,5891
4046,6/18/2005,15,6338
4047,6/18/2005,16,6710
4048,6/18/2005,17,6983
4049,6/18/2005,18,7070
4050,6/18/2005,19,6882
4051,6/18/2005,20,6319
4052,6/18/2005,21,5845
4053,6/18/2005,22,5771
4054,6/18/2005,23,5290
4055,6/18/2005,24,4573
4056,6/19/2005,1,3866
4057,6/19/2005,2,3378
4058,6/19/2005,3,3079
4059,6/19/2005,4,2887
4060,6/19/2005,5,2807
4061,6/19/2005,6,2759
4062,6/19/2005,7,2762
4063,6/19/2005,8,3205
4064,6/19/2005,9,3912
4065,6/19/2005,10,4500
4066,6/19/2005,11,4941
4067,6/19/2005,12,5290
4068,6/19/2005,13,5742
4069,6/19/2005,14,6116
4070,6/19/2005,15,6175
4071,6/19/2005,16,5913
4072,6/19/2005,17,5678
4073,6/19/2005,18,5344
4074,6/19/2005,19,5114
4075,6/19/2005,20,5023
4076,6/19/2005,21,5110
4077,6/19/2005,22,5236
4078,6/19/2005,23,4713
4079,6/19/2005,24,3956
4080,6/20/2005,1,3368
4081,6/20/2005,2,3028
4082,6/20/2005,3,2821
4083,6/20/2005,4,2721
4084,6/20/2005,5,2733
4085,6/20/2005,6,3053
4086,6/20/2005,7,3551
4087,6/20/2005,8,3729
4088,6/20/2005,9,3746
4089,6/20/2005,10,3867
4090,6/20/2005,11,4054
4091,6/20/2005,12,4311
4092,6/20/2005,13,4586
4093,6/20/2005,14,4837
4094,6/20/2005,15,5006
4095,6/20/2005,16,5129
4096,6/20/2005,17,5278
4097,6/20/2005,18,5551
4098,6/20/2005,19,5575
4099,6/20/2005,20,5377
4100,6/20/2005,21,5248
4101,6/20/2005,22,5313
4102,6/20/2005,23,4657
4103,6/20/2005,24,3768
4104,6/21/2005,1,3123
4105,6/21/2005,2,2825
4106,6/21/2005,3,2666
4107,6/21/2005,4,2594
4108,6/21/2005,5,2656
4109,6/21/2005,6,2965
4110,6/21/2005,7,3460
4111,6/21/2005,8,3567
4112,6/21/2005,9,3515
4113,6/21/2005,10,3660
4114,6/21/2005,11,3895
4115,6/21/2005,12,4270
4116,6/21/2005,13,4609
4117,6/21/2005,14,5093
4118,6/21/2005,15,5458
4119,6/21/2005,16,5927
4120,6/21/2005,17,6364
4121,6/21/2005,18,6729
4122,6/21/2005,19,6842
4123,6/21/2005,20,6494
4124,6/21/2005,21,6115
4125,6/21/2005,22,6072
4126,6/21/2005,23,5297
4127,6/21/2005,24,4338
4128,6/22/2005,1,3608
4129,6/22/2005,2,3214
4130,6/22/2005,3,2988
4131,6/22/2005,4,2863
4132,6/22/2005,5,2865
4133,6/22/2005,6,3127
4134,6/22/2005,7,3647
4135,6/22/2005,8,3889
4136,6/22/2005,9,4046
4137,6/22/2005,10,4435
4138,6/22/2005,11,5016
4139,6/22/2005,12,5646
4140,6/22/2005,13,6177
4141,6/22/2005,14,6616
4142,6/22/2005,15,6815
4143,6/22/2005,16,6803
4144,6/22/2005,17,6823
4145,6/22/2005,18,7257
4146,6/22/2005,19,7217
4147,6/22/2005,20,6763
4148,6/22/2005,21,6234
4149,6/22/2005,22,6133
4150,6/22/2005,23,5398
4151,6/22/2005,24,4386
4152,6/23/2005,1,3617
4153,6/23/2005,2,3199
4154,6/23/2005,3,2961
4155,6/23/2005,4,2811
4156,6/23/2005,5,2809
4157,6/23/2005,6,3055
4158,6/23/2005,7,3578
4159,6/23/2005,8,3776
4160,6/23/2005,9,3898
4161,6/23/2005,10,4255
4162,6/23/2005,11,4773
4163,6/23/2005,12,5371
4164,6/23/2005,13,6000
4165,6/23/2005,14,6518
4166,6/23/2005,15,6934
4167,6/23/2005,16,7257
4168,6/23/2005,17,7512
4169,6/23/2005,18,7770
4170,6/23/2005,19,7755
4171,6/23/2005,20,7328
4172,6/23/2005,21,6849
4173,6/23/2005,22,6664
4174,6/23/2005,23,5886
4175,6/23/2005,24,4817
4176,6/24/2005,1,3981
4177,6/24/2005,2,3431
4178,6/24/2005,3,3084
4179,6/24/2005,4,2885
4180,6/24/2005,5,2846
4181,6/24/2005,6,3112
4182,6/24/2005,7,3503
4183,6/24/2005,8,3752
4184,6/24/2005,9,3944
4185,6/24/2005,10,4331
4186,6/24/2005,11,4948
4187,6/24/2005,12,5616
4188,6/24/2005,13,6193
4189,6/24/2005,14,6633
4190,6/24/2005,15,6978
4191,6/24/2005,16,7349
4192,6/24/2005,17,7641
4193,6/24/2005,18,7797
4194,6/24/2005,19,7674
4195,6/24/2005,20,7114
4196,6/24/2005,21,6443
4197,6/24/2005,22,6232
4198,6/24/2005,23,5557
4199,6/24/2005,24,4727
4200,6/25/2005,1,3948
4201,6/25/2005,2,3476
4202,6/25/2005,3,3172
4203,6/25/2005,4,2972
4204,6/25/2005,5,2872
4205,6/25/2005,6,2857
4206,6/25/2005,7,2888
4207,6/25/2005,8,3259
4208,6/25/2005,9,3827
4209,6/25/2005,10,4564
4210,6/25/2005,11,5368
4211,6/25/2005,12,6073
4212,6/25/2005,13,6542
4213,6/25/2005,14,6882
4214,6/25/2005,15,7113
4215,6/25/2005,16,7057
4216,6/25/2005,17,6949
4217,6/25/2005,18,6719
4218,6/25/2005,19,6474
4219,6/25/2005,20,6164
4220,6/25/2005,21,5967
4221,6/25/2005,22,5990
4222,6/25/2005,23,5540
4223,6/25/2005,24,4883
4224,6/26/2005,1,4213
4225,6/26/2005,2,3789
4226,6/26/2005,3,3541
4227,6/26/2005,4,3375
4228,6/26/2005,5,3275
4229,6/26/2005,6,3262
4230,6/26/2005,7,3313
4231,6/26/2005,8,3689
4232,6/26/2005,9,4376
4233,6/26/2005,10,4938
4234,6/26/2005,11,5348
4235,6/26/2005,12,5842
4236,6/26/2005,13,6431
4237,6/26/2005,14,6837
4238,6/26/2005,15,6997
4239,6/26/2005,16,6914
4240,6/26/2005,17,6841
4241,6/26/2005,18,7017
4242,6/26/2005,19,6987
4243,6/26/2005,20,6742
4244,6/26/2005,21,6540
4245,6/26/2005,22,6493
4246,6/26/2005,23,5800
4247,6/26/2005,24,4862
4248,6/27/2005,1,4121
4249,6/27/2005,2,3686
4250,6/27/2005,3,3431
4251,6/27/2005,4,3277
4252,6/27/2005,5,3283
4253,6/27/2005,6,3629
4254,6/27/2005,7,4124
4255,6/27/2005,8,4317
4256,6/27/2005,9,4373
4257,6/27/2005,10,4757
4258,6/27/2005,11,5357
4259,6/27/2005,12,6037
4260,6/27/2005,13,6703
4261,6/27/2005,14,7265
4262,6/27/2005,15,7750
4263,6/27/2005,16,8093
4264,6/27/2005,17,8188
4265,6/27/2005,18,7981
4266,6/27/2005,19,7824
4267,6/27/2005,20,7464
4268,6/27/2005,21,7227
4269,6/27/2005,22,7014
4270,6/27/2005,23,6271
4271,6/27/2005,24,5274
4272,6/28/2005,1,4518
4273,6/28/2005,2,4075
4274,6/28/2005,3,3770
4275,6/28/2005,4,3561
4276,6/28/2005,5,3502
4277,6/28/2005,6,3817
4278,6/28/2005,7,4283
4279,6/28/2005,8,4540
4280,6/28/2005,9,4757
4281,6/28/2005,10,4986
4282,6/28/2005,11,5322
4283,6/28/2005,12,5684
4284,6/28/2005,13,6090
4285,6/28/2005,14,6183
4286,6/28/2005,15,5963
4287,6/28/2005,16,5758
4288,6/28/2005,17,5785
4289,6/28/2005,18,5946
4290,6/28/2005,19,5927
4291,6/28/2005,20,5719
4292,6/28/2005,21,5651
4293,6/28/2005,22,5705
4294,6/28/2005,23,5141
4295,6/28/2005,24,4361
4296,6/29/2005,1,3773
4297,6/29/2005,2,3437
4298,6/29/2005,3,3260
4299,6/29/2005,4,3170
4300,6/29/2005,5,3183
4301,6/29/2005,6,3460
4302,6/29/2005,7,3993
4303,6/29/2005,8,4200
4304,6/29/2005,9,4124
4305,6/29/2005,10,4216
4306,6/29/2005,11,4464
4307,6/29/2005,12,4900
4308,6/29/2005,13,5448
4309,6/29/2005,14,5945
4310,6/29/2005,15,6467
4311,6/29/2005,16,6778
4312,6/29/2005,17,6996
4313,6/29/2005,18,7381
4314,6/29/2005,19,7465
4315,6/29/2005,20,7212
4316,6/29/2005,21,6878
4317,6/29/2005,22,6830
4318,6/29/2005,23,6048
4319,6/29/2005,24,5034
4320,6/30/2005,1,4270
4321,6/30/2005,2,3787
4322,6/30/2005,3,3506
4323,6/30/2005,4,3343
4324,6/30/2005,5,3336
4325,6/30/2005,6,3605
4326,6/30/2005,7,4069
4327,6/30/2005,8,4442
4328,6/30/2005,9,4765
4329,6/30/2005,10,5290
4330,6/30/2005,11,6012
4331,6/30/2005,12,6774
4332,6/30/2005,13,7429
4333,6/30/2005,14,7912
4334,6/30/2005,15,8261
4335,6/30/2005,16,8572
4336,6/30/2005,17,8851
4337,6/30/2005,18,9034
4338,6/30/2005,19,8970
4339,6/30/2005,20,8586
4340,6/30/2005,21,8197
4341,6/30/2005,22,7938
4342,6/30/2005,23,7045
4343,6/30/2005,24,5858
4344,7/1/2005,1,5753
4345,7/1/2005,2,5091
4346,7/1/2005,3,4641
4347,7/1/2005,4,4333
4348,7/1/2005,5,4240
4349,7/1/2005,6,4405
4350,7/1/2005,7,4812
4351,7/1/2005,8,5257
4352,7/1/2005,9,5753
4353,7/1/2005,10,6549
4354,7/1/2005,11,7590
4355,7/1/2005,12,8491
4356,7/1/2005,13,9214
4357,7/1/2005,14,9819
4358,7/1/2005,15,10306
4359,7/1/2005,16,10608
4360,7/1/2005,17,10567
4361,7/1/2005,18,10649
4362,7/1/2005,19,10669
4363,7/1/2005,20,10193
4364,7/1/2005,21,9745
4365,7/1/2005,22,9528
4366,7/1/2005,23,8688
4367,7/1/2005,24,7562
4368,7/2/2005,1,6438
4369,7/2/2005,2,5655
4370,7/2/2005,3,5154
4371,7/2/2005,4,4812
4372,7/2/2005,5,4583
4373,7/2/2005,6,4462
4374,7/2/2005,7,4413
4375,7/2/2005,8,4827
4376,7/2/2005,9,5658
4377,7/2/2005,10,6410
4378,7/2/2005,11,6909
4379,7/2/2005,12,7518
4380,7/2/2005,13,8380
4381,7/2/2005,14,9111
4382,7/2/2005,15,9456
4383,7/2/2005,16,9512
4384,7/2/2005,17,9530
4385,7/2/2005,18,9464
4386,7/2/2005,19,9042
4387,7/2/2005,20,8584
4388,7/2/2005,21,8134
4389,7/2/2005,22,7966
4390,7/2/2005,23,7335
4391,7/2/2005,24,6435
4392,7/3/2005,1,5480
4393,7/3/2005,2,4796
4394,7/3/2005,3,4371
4395,7/3/2005,4,4121
4396,7/3/2005,5,4011
4397,7/3/2005,6,4012
4398,7/3/2005,7,4039
4399,7/3/2005,8,4470
4400,7/3/2005,9,5137
4401,7/3/2005,10,5624
4402,7/3/2005,11,6278
4403,7/3/2005,12,6958
4404,7/3/2005,13,7477
4405,7/3/2005,14,7833
4406,7/3/2005,15,8206
4407,7/3/2005,16,8497
4408,7/3/2005,17,8647
4409,7/3/2005,18,8529
4410,7/3/2005,19,8155
4411,7/3/2005,20,7658
4412,7/3/2005,21,7350
4413,7/3/2005,22,7216
4414,7/3/2005,23,6801
4415,7/3/2005,24,6152
4416,7/4/2005,1,5334
4417,7/4/2005,2,4788
4418,7/4/2005,3,4446
4419,7/4/2005,4,4204
4420,7/4/2005,5,4050
4421,7/4/2005,6,4012
4422,7/4/2005,7,3950
4423,7/4/2005,8,4231
4424,7/4/2005,9,4941
4425,7/4/2005,10,6127
4426,7/4/2005,11,7261
4427,7/4/2005,12,8211
4428,7/4/2005,13,8940
4429,7/4/2005,14,9354
4430,7/4/2005,15,9532
4431,7/4/2005,16,9661
4432,7/4/2005,17,9808
4433,7/4/2005,18,9803
4434,7/4/2005,19,9444
4435,7/4/2005,20,8894
4436,7/4/2005,21,8367
4437,7/4/2005,22,7976
4438,7/4/2005,23,7398
4439,7/4/2005,24,6501
4440,7/5/2005,1,5593
4441,7/5/2005,2,4993
4442,7/5/2005,3,4656
4443,7/5/2005,4,4435
4444,7/5/2005,5,4384
4445,7/5/2005,6,4606
4446,7/5/2005,7,5078
4447,7/5/2005,8,5349
4448,7/5/2005,9,5519
4449,7/5/2005,10,6118
4450,7/5/2005,11,7103
4451,7/5/2005,12,8115
4452,7/5/2005,13,8872
4453,7/5/2005,14,9442
4454,7/5/2005,15,9945
4455,7/5/2005,16,10384
4456,7/5/2005,17,10704
4457,7/5/2005,18,10802
4458,7/5/2005,19,10781
4459,7/5/2005,20,10280
4460,7/5/2005,21,9862
4461,7/5/2005,22,9537
4462,7/5/2005,23,8469
4463,7/5/2005,24,7115
4464,7/6/2005,1,6017
4465,7/6/2005,2,5329
4466,7/6/2005,3,4850
4467,7/6/2005,4,4517
4468,7/6/2005,5,4342
4469,7/6/2005,6,4498
4470,7/6/2005,7,4897
4471,7/6/2005,8,5303
4472,7/6/2005,9,5891
4473,7/6/2005,10,6605
4474,7/6/2005,11,7492
4475,7/6/2005,12,8389
4476,7/6/2005,13,9114
4477,7/6/2005,14,9724
4478,7/6/2005,15,10155
4479,7/6/2005,16,10417
4480,7/6/2005,17,10296
4481,7/6/2005,18,10077
4482,7/6/2005,19,10022
4483,7/6/2005,20,9681
4484,7/6/2005,21,9303
4485,7/6/2005,22,8991
4486,7/6/2005,23,8028
4487,7/6/2005,24,6784
4488,7/7/2005,1,5794
4489,7/7/2005,2,5188
4490,7/7/2005,3,4742
4491,7/7/2005,4,4469
4492,7/7/2005,5,4384
4493,7/7/2005,6,4568
4494,7/7/2005,7,5017
4495,7/7/2005,8,5448
4496,7/7/2005,9,5893
4497,7/7/2005,10,6612
4498,7/7/2005,11,7219
4499,7/7/2005,12,7817
4500,7/7/2005,13,8630
4501,7/7/2005,14,9255
4502,7/7/2005,15,9665
4503,7/7/2005,16,9742
4504,7/7/2005,17,10030
4505,7/7/2005,18,9912
4506,7/7/2005,19,9581
4507,7/7/2005,20,9421
4508,7/7/2005,21,8978
4509,7/7/2005,22,8320
4510,7/7/2005,23,7375
4511,7/7/2005,24,6200
4512,7/8/2005,1,5447
4513,7/8/2005,2,4967
4514,7/8/2005,3,4653
4515,7/8/2005,4,4430
4516,7/8/2005,5,4356
4517,7/8/2005,6,4575
4518,7/8/2005,7,5020
4519,7/8/2005,8,5294
4520,7/8/2005,9,5574
4521,7/8/2005,10,5896
4522,7/8/2005,11,6031
4523,7/8/2005,12,6434
4524,7/8/2005,13,6715
4525,7/8/2005,14,7123
4526,7/8/2005,15,7486
4527,7/8/2005,16,7867
4528,7/8/2005,17,8213
4529,7/8/2005,18,8485
4530,7/8/2005,19,8469
4531,7/8/2005,20,8057
4532,7/8/2005,21,7445
4533,7/8/2005,22,7231
4534,7/8/2005,23,6532
4535,7/8/2005,24,5574
4536,7/9/2005,1,4732
4537,7/9/2005,2,4149
4538,7/9/2005,3,3801
4539,7/9/2005,4,3580
4540,7/9/2005,5,3464
4541,7/9/2005,6,3449
4542,7/9/2005,7,3500
4543,7/9/2005,8,4045
4544,7/9/2005,9,5003
4545,7/9/2005,10,6050
4546,7/9/2005,11,7067
4547,7/9/2005,12,7890
4548,7/9/2005,13,8523
4549,7/9/2005,14,9053
4550,7/9/2005,15,9541
4551,7/9/2005,16,9891
4552,7/9/2005,17,10097
4553,7/9/2005,18,10108
4554,7/9/2005,19,9774
4555,7/9/2005,20,9143
4556,7/9/2005,21,8467
4557,7/9/2005,22,8162
4558,7/9/2005,23,7326
4559,7/9/2005,24,6308
4560,7/10/2005,1,5390
4561,7/10/2005,2,4685
4562,7/10/2005,3,4233
4563,7/10/2005,4,3925
4564,7/10/2005,5,3752
4565,7/10/2005,6,3663
4566,7/10/2005,7,3628
4567,7/10/2005,8,4232
4568,7/10/2005,9,5266
4569,7/10/2005,10,6362
4570,7/10/2005,11,7468
4571,7/10/2005,12,8408
4572,7/10/2005,13,9090
4573,7/10/2005,14,9664
4574,7/10/2005,15,9984
4575,7/10/2005,16,10184
4576,7/10/2005,17,10422
4577,7/10/2005,18,10397
4578,7/10/2005,19,10070
4579,7/10/2005,20,9617
4580,7/10/2005,21,9270
4581,7/10/2005,22,8910
4582,7/10/2005,23,7820
4583,7/10/2005,24,6588
4584,7/11/2005,1,5570
4585,7/11/2005,2,4945
4586,7/11/2005,3,4523
4587,7/11/2005,4,4253
4588,7/11/2005,5,4208
4589,7/11/2005,6,4547
4590,7/11/2005,7,5020
4591,7/11/2005,8,5320
4592,7/11/2005,9,5782
4593,7/11/2005,10,5718
4594,7/11/2005,11,6344
4595,7/11/2005,12,7138
4596,7/11/2005,13,7790
4597,7/11/2005,14,8226
4598,7/11/2005,15,8701
4599,7/11/2005,16,8856
4600,7/11/2005,17,8894
4601,7/11/2005,18,8866
4602,7/11/2005,19,8801
4603,7/11/2005,20,8509
4604,7/11/2005,21,8290
4605,7/11/2005,22,8050
4606,7/11/2005,23,7110
4607,7/11/2005,24,5964
4608,7/12/2005,1,5035
4609,7/12/2005,2,4507
4610,7/12/2005,3,4214
4611,7/12/2005,4,4038
4612,7/12/2005,5,4005
4613,7/12/2005,6,4294
4614,7/12/2005,7,4959
4615,7/12/2005,8,5280
4616,7/12/2005,9,5368
4617,7/12/2005,10,5635
4618,7/12/2005,11,6195
4619,7/12/2005,12,6841
4620,7/12/2005,13,7806
4621,7/12/2005,14,8722
4622,7/12/2005,15,9388
4623,7/12/2005,16,10121
4624,7/12/2005,17,10760
4625,7/12/2005,18,11048
4626,7/12/2005,19,11067
4627,7/12/2005,20,10588
4628,7/12/2005,21,10067
4629,7/12/2005,22,9783
4630,7/12/2005,23,8628
4631,7/12/2005,24,7285
4632,7/13/2005,1,6122
4633,7/13/2005,2,5461
4634,7/13/2005,3,5031
4635,7/13/2005,4,4733
4636,7/13/2005,5,4566
4637,7/13/2005,6,4826
4638,7/13/2005,7,5394
4639,7/13/2005,8,5844
4640,7/13/2005,9,6317
4641,7/13/2005,10,6871
4642,7/13/2005,11,7528
4643,7/13/2005,12,8260
4644,7/13/2005,13,9092
4645,7/13/2005,14,9417
4646,7/13/2005,15,9941
4647,7/13/2005,16,10505
4648,7/13/2005,17,10801
4649,7/13/2005,18,10129
4650,7/13/2005,19,9521
4651,7/13/2005,20,8916
4652,7/13/2005,21,8608
4653,7/13/2005,22,8224
4654,7/13/2005,23,7231
4655,7/13/2005,24,6115
4656,7/14/2005,1,5219
4657,7/14/2005,2,4669
4658,7/14/2005,3,4322
4659,7/14/2005,4,4144
4660,7/14/2005,5,4141
4661,7/14/2005,6,4420
4662,7/14/2005,7,4930
4663,7/14/2005,8,5194
4664,7/14/2005,9,5338
4665,7/14/2005,10,5862
4666,7/14/2005,11,6650
4667,7/14/2005,12,7474
4668,7/14/2005,13,8142
4669,7/14/2005,14,8545
4670,7/14/2005,15,8624
4671,7/14/2005,16,8953
4672,7/14/2005,17,8980
4673,7/14/2005,18,8830
4674,7/14/2005,19,8763
4675,7/14/2005,20,8410
4676,7/14/2005,21,8020
4677,7/14/2005,22,7770
4678,7/14/2005,23,6897
4679,7/14/2005,24,5868
4680,7/15/2005,1,5027
4681,7/15/2005,2,4555
4682,7/15/2005,3,4266
4683,7/15/2005,4,4093
4684,7/15/2005,5,4054
4685,7/15/2005,6,4298
4686,7/15/2005,7,4815
4687,7/15/2005,8,5204
4688,7/15/2005,9,5558
4689,7/15/2005,10,6129
4690,7/15/2005,11,6961
4691,7/15/2005,12,7801
4692,7/15/2005,13,8447
4693,7/15/2005,14,8937
4694,7/15/2005,15,9464
4695,7/15/2005,16,9924
4696,7/15/2005,17,10222
4697,7/15/2005,18,10406
4698,7/15/2005,19,10247
4699,7/15/2005,20,9683
4700,7/15/2005,21,9095
4701,7/15/2005,22,8812
4702,7/15/2005,23,7974
4703,7/15/2005,24,7017
4704,7/16/2005,1,6145
4705,7/16/2005,2,5531
4706,7/16/2005,3,5058
4707,7/16/2005,4,4744
4708,7/16/2005,5,4572
4709,7/16/2005,6,4554
4710,7/16/2005,7,4562
4711,7/16/2005,8,5046
4712,7/16/2005,9,6163
4713,7/16/2005,10,7331
4714,7/16/2005,11,8401
4715,7/16/2005,12,9271
4716,7/16/2005,13,9845
4717,7/16/2005,14,10328
4718,7/16/2005,15,10534
4719,7/16/2005,16,10649
4720,7/16/2005,17,10822
4721,7/16/2005,18,10842
4722,7/16/2005,19,10603
4723,7/16/2005,20,9947
4724,7/16/2005,21,9307
4725,7/16/2005,22,8994
4726,7/16/2005,23,8173
4727,7/16/2005,24,7171
4728,7/17/2005,1,6338
4729,7/17/2005,2,5796
4730,7/17/2005,3,5377
4731,7/17/2005,4,5110
4732,7/17/2005,5,4928
4733,7/17/2005,6,4822
4734,7/17/2005,7,4782
4735,7/17/2005,8,5372
4736,7/17/2005,9,6431
4737,7/17/2005,10,7594
4738,7/17/2005,11,8637
4739,7/17/2005,12,9377
4740,7/17/2005,13,9981
4741,7/17/2005,14,10456
4742,7/17/2005,15,10753
4743,7/17/2005,16,10973
4744,7/17/2005,17,11182
4745,7/17/2005,18,11169
4746,7/17/2005,19,10583
4747,7/17/2005,20,10131
4748,7/17/2005,21,9689
4749,7/17/2005,22,9351
4750,7/17/2005,23,8316
4751,7/17/2005,24,7064
4752,7/18/2005,1,6129
4753,7/18/2005,2,5531
4754,7/18/2005,3,5152
4755,7/18/2005,4,4883
4756,7/18/2005,5,4823
4757,7/18/2005,6,5058
4758,7/18/2005,7,5548
4759,7/18/2005,8,5996
4760,7/18/2005,9,6447
4761,7/18/2005,10,6982
4762,7/18/2005,11,8101
4763,7/18/2005,12,9274
4764,7/18/2005,13,10061
4765,7/18/2005,14,10599
4766,7/18/2005,15,10939
4767,7/18/2005,16,11160
4768,7/18/2005,17,11183
4769,7/18/2005,18,11394
4770,7/18/2005,19,11210
4771,7/18/2005,20,10587
4772,7/18/2005,21,9951
4773,7/18/2005,22,9551
4774,7/18/2005,23,8384
4775,7/18/2005,24,7037
4776,7/19/2005,1,6086
4777,7/19/2005,2,5462
4778,7/19/2005,3,5085
4779,7/19/2005,4,4831
4780,7/19/2005,5,4774
4781,7/19/2005,6,5024
4782,7/19/2005,7,5482
4783,7/19/2005,8,5885
4784,7/19/2005,9,6370
4785,7/19/2005,10,7207
4786,7/19/2005,11,8296
4787,7/19/2005,12,9376
4788,7/19/2005,13,10133
4789,7/19/2005,14,10729
4790,7/19/2005,15,11009
4791,7/19/2005,16,11079
4792,7/19/2005,17,11269
4793,7/19/2005,18,11703
4794,7/19/2005,19,11658
4795,7/19/2005,20,11163
4796,7/19/2005,21,10352
4797,7/19/2005,22,9422
4798,7/19/2005,23,8255
4799,7/19/2005,24,7006
4800,7/20/2005,1,6034
4801,7/20/2005,2,5375
4802,7/20/2005,3,4976
4803,7/20/2005,4,4783
4804,7/20/2005,5,4667
4805,7/20/2005,6,4901
4806,7/20/2005,7,5445
4807,7/20/2005,8,5759
4808,7/20/2005,9,5976
4809,7/20/2005,10,6492
4810,7/20/2005,11,7369
4811,7/20/2005,12,8353
4812,7/20/2005,13,9198
4813,7/20/2005,14,9881
4814,7/20/2005,15,10382
4815,7/20/2005,16,10769
4816,7/20/2005,17,11047
4817,7/20/2005,18,11250
4818,7/20/2005,19,11184
4819,7/20/2005,20,10704
4820,7/20/2005,21,10150
4821,7/20/2005,22,9807
4822,7/20/2005,23,8669
4823,7/20/2005,24,7335
4824,7/21/2005,1,6277
4825,7/21/2005,2,5587
4826,7/21/2005,3,5119
4827,7/21/2005,4,4829
4828,7/21/2005,5,4694
4829,7/21/2005,6,4950
4830,7/21/2005,7,5427
4831,7/21/2005,8,5837
4832,7/21/2005,9,6345
4833,7/21/2005,10,7196
4834,7/21/2005,11,8300
4835,7/21/2005,12,9292
4836,7/21/2005,13,10003
4837,7/21/2005,14,10552
4838,7/21/2005,15,10952
4839,7/21/2005,16,11259
4840,7/21/2005,17,11423
4841,7/21/2005,18,11247
4842,7/21/2005,19,10956
4843,7/21/2005,20,9971
4844,7/21/2005,21,9544
4845,7/21/2005,22,9351
4846,7/21/2005,23,8405
4847,7/21/2005,24,7195
4848,7/22/2005,1,6164
4849,7/22/2005,2,5493
4850,7/22/2005,3,5075
4851,7/22/2005,4,4767
4852,7/22/2005,5,4649
4853,7/22/2005,6,4810
4854,7/22/2005,7,5253
4855,7/22/2005,8,5763
4856,7/22/2005,9,6275
4857,7/22/2005,10,6973
4858,7/22/2005,11,7896
4859,7/22/2005,12,8803
4860,7/22/2005,13,9780
4861,7/22/2005,14,10470
4862,7/22/2005,15,10704
4863,7/22/2005,16,10352
4864,7/22/2005,17,9621
4865,7/22/2005,18,9277
4866,7/22/2005,19,9066
4867,7/22/2005,20,8467
4868,7/22/2005,21,7923
4869,7/22/2005,22,7694
4870,7/22/2005,23,7049
4871,7/22/2005,24,6163
4872,7/23/2005,1,5376
4873,7/23/2005,2,4834
4874,7/23/2005,3,4451
4875,7/23/2005,4,4240
4876,7/23/2005,5,4095
4877,7/23/2005,6,4076
4878,7/23/2005,7,4121
4879,7/23/2005,8,4615
4880,7/23/2005,9,5602
4881,7/23/2005,10,6709
4882,7/23/2005,11,7755
4883,7/23/2005,12,8762
4884,7/23/2005,13,9517
4885,7/23/2005,14,9981
4886,7/23/2005,15,10250
4887,7/23/2005,16,10448
4888,7/23/2005,17,10470
4889,7/23/2005,18,10476
4890,7/23/2005,19,10146
4891,7/23/2005,20,9458
4892,7/23/2005,21,8731
4893,7/23/2005,22,8309
4894,7/23/2005,23,7340
4895,7/23/2005,24,6263
4896,7/24/2005,1,5343
4897,7/24/2005,2,4704
4898,7/24/2005,3,4251
4899,7/24/2005,4,3945
4900,7/24/2005,5,3788
4901,7/24/2005,6,3723
4902,7/24/2005,7,3671
4903,7/24/2005,8,4177
4904,7/24/2005,9,5339
4905,7/24/2005,10,6275
4906,7/24/2005,11,7103
4907,7/24/2005,12,7795
4908,7/24/2005,13,8380
4909,7/24/2005,14,8915
4910,7/24/2005,15,9262
4911,7/24/2005,16,9550
4912,7/24/2005,17,9796
4913,7/24/2005,18,9859
4914,7/24/2005,19,9619
4915,7/24/2005,20,9055
4916,7/24/2005,21,8673
4917,7/24/2005,22,8318
4918,7/24/2005,23,7210
4919,7/24/2005,24,5996
4920,7/25/2005,1,5066
4921,7/25/2005,2,4486
4922,7/25/2005,3,4162
4923,7/25/2005,4,3971
4924,7/25/2005,5,3972
4925,7/25/2005,6,4340
4926,7/25/2005,7,4983
4927,7/25/2005,8,5278
4928,7/25/2005,9,5663
4929,7/25/2005,10,6398
4930,7/25/2005,11,7378
4931,7/25/2005,12,8475
4932,7/25/2005,13,9428
4933,7/25/2005,14,10215
4934,7/25/2005,15,10797
4935,7/25/2005,16,11261
4936,7/25/2005,17,11673
4937,7/25/2005,18,11970
4938,7/25/2005,19,11906
4939,7/25/2005,20,11501
4940,7/25/2005,21,11173
4941,7/25/2005,22,10790
4942,7/25/2005,23,9585
4943,7/25/2005,24,8303
4944,7/26/2005,1,7267
4945,7/26/2005,2,6552
4946,7/26/2005,3,6016
4947,7/26/2005,4,5666
4948,7/26/2005,5,5465
4949,7/26/2005,6,5612
4950,7/26/2005,7,5972
4951,7/26/2005,8,6208
4952,7/26/2005,9,6543
4953,7/26/2005,10,7192
4954,7/26/2005,11,8141
4955,7/26/2005,12,9129
4956,7/26/2005,13,9996
4957,7/26/2005,14,10216
